data;nome_drs;ocupacao_leitos;pacientes_uti_ultimo_dia;total_covid_uti_ultimo_dia;ocupacao_leitos_ultimo_dia;internacoes_ultimo_dia;pacientes_enf_ultimo_dia;total_covid_enf_ultimo_dia;;;Comando para o HeideSQL
27/11/2021;DRS 12 Registro;20.19;8;44;18.18;0;0;43;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-27', 'DRS 12 Registro', 20.19, 8, 44, 18.18, 0, 0, 43);"
27/11/2021;DRS 13 Ribeirão Preto;20.48;28;160;17.5;12;31;233;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-27', 'DRS 13 Ribeirão Preto', 20.48, 28, 160, 17.5, 12, 31, 233);"
27/11/2021;DRS 14 São João da Boa Vista;23.97;22;89;24.72;8;25;229;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-27', 'DRS 14 São João da Boa Vista', 23.97, 22, 89, 24.72, 8, 25, 229);"
27/11/2021;DRS 15 São José do Rio Preto;19.28;41;206;19.9;12;40;255;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-27', 'DRS 15 São José do Rio Preto', 19.28, 41, 206, 19.9, 12, 40, 255);"
27/11/2021;DRS 16 Sorocaba;24.8;56;214;26.17;14;36;399;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-27', 'DRS 16 Sorocaba', 24.8, 56, 214, 26.17, 14, 36, 399);"
27/11/2021;DRS 17 Taubaté;19.57;48;267;17.98;13;63;371;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-27', 'DRS 17 Taubaté', 19.57, 48, 267, 17.98, 13, 63, 371);"
27/11/2021;Estado de São Paulo;21.74;1037;4919;21.08;281;1310;7302;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-27', 'Estado de São Paulo', 21.74, 1037, 4919, 21.08, 281, 1310, 7302);"
28/11/2021;DRS 01 Grande São Paulo;27.3;601;2277;26.39;159;773;3087;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 01 Grande São Paulo', 27.3, 601, 2277, 26.39, 159, 773, 3087);"
28/11/2021;DRS 02 Araçatuba;5.94;9;106;8.49;3;3;220;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 02 Araçatuba', 5.94, 9, 106, 8.49, 3, 3, 220);"
28/11/2021;DRS 03 Araraquara;23.41;13;55;23.64;1;11;82;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 03 Araraquara', 23.41, 13, 55, 23.64, 1, 11, 82);"
28/11/2021;DRS 04 Baixada Santista;19.28;44;211;20.85;5;32;260;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 04 Baixada Santista', 19.28, 44, 211, 20.85, 5, 32, 260);"
28/11/2021;DRS 05 Barretos;6.56;4;61;6.56;2;3;135;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 05 Barretos', 6.56, 4, 61, 6.56, 2, 3, 135);"
28/11/2021;DRS 06 Bauru;10.63;15;179;8.38;6;29;461;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 06 Bauru', 10.63, 15, 179, 8.38, 6, 29, 461);"
28/11/2021;DRS 07 Campinas;16.74;95;544;17.46;25;128;755;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 07 Campinas', 16.74, 95, 544, 17.46, 25, 128, 755);"
28/11/2021;DRS 08 Franca;6.84;8;101;7.92;2;7;140;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 08 Franca', 6.84, 8, 101, 7.92, 2, 7, 140);"
28/11/2021;DRS 09 Marília;13.15;23;176;13.07;7;38;203;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 09 Marília', 13.15, 23, 176, 13.07, 7, 38, 203);"
28/11/2021;DRS 10 Piracicaba;6.43;8;160;5;4;22;204;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 10 Piracicaba', 6.43, 8, 160, 5, 4, 22, 204);"
28/11/2021;DRS 11 Presidente Prudente;21.79;16;77;20.78;3;45;164;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 11 Presidente Prudente', 21.79, 16, 77, 20.78, 3, 45, 164);"
28/11/2021;DRS 12 Registro;19.94;8;44;18.18;0;0;43;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 12 Registro', 19.94, 8, 44, 18.18, 0, 0, 43);"
28/11/2021;DRS 13 Ribeirão Preto;20.45;33;159;20.75;11;26;229;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 13 Ribeirão Preto', 20.45, 33, 159, 20.75, 11, 26, 229);"
28/11/2021;DRS 14 São João da Boa Vista;23.03;16;88;18.18;6;25;229;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 14 São João da Boa Vista', 23.03, 16, 88, 18.18, 6, 25, 229);"
28/11/2021;DRS 15 São José do Rio Preto;19.56;40;207;19.32;16;38;254;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 15 São José do Rio Preto', 19.56, 40, 207, 19.32, 16, 38, 254);"
28/11/2021;DRS 16 Sorocaba;24.93;53;213;24.88;14;38;397;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 16 Sorocaba', 24.93, 53, 213, 24.88, 14, 38, 397);"
28/11/2021;DRS 17 Taubaté;18.67;44;276;15.94;10;53;353;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'DRS 17 Taubaté', 18.67, 44, 276, 15.94, 10, 53, 353);"
28/11/2021;Estado de São Paulo;21.57;1030;4934;20.88;274;1271;7216;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-28', 'Estado de São Paulo', 21.57, 1030, 4934, 20.88, 274, 1271, 7216);"
29/11/2021;DRS 01 Grande São Paulo;27.2;610;2260;26.99;104;722;3154;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 01 Grande São Paulo', 27.2, 610, 2260, 26.99, 104, 722, 3154);"
29/11/2021;DRS 02 Araçatuba;6.13;9;115;7.83;0;2;214;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 02 Araçatuba', 6.13, 9, 115, 7.83, 0, 2, 214);"
29/11/2021;DRS 03 Araraquara;24.24;14;57;24.56;6;15;80;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 03 Araraquara', 24.24, 14, 57, 24.56, 6, 15, 80);"
29/11/2021;DRS 04 Baixada Santista;20.15;48;212;22.64;7;30;251;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 04 Baixada Santista', 20.15, 48, 212, 22.64, 7, 30, 251);"
29/11/2021;DRS 05 Barretos;6.79;4;61;6.56;0;2;145;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 05 Barretos', 6.79, 4, 61, 6.56, 0, 2, 145);"
29/11/2021;DRS 06 Bauru;10.16;16;179;8.94;2;26;453;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 06 Bauru', 10.16, 16, 179, 8.94, 2, 26, 453);"
29/11/2021;DRS 07 Campinas;16.9;92;537;17.13;18;135;759;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 07 Campinas', 16.9, 92, 537, 17.13, 18, 135, 759);"
29/11/2021;DRS 08 Franca;7.16;7;101;6.93;1;7;138;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 08 Franca', 7.16, 7, 101, 6.93, 1, 7, 138);"
29/11/2021;DRS 09 Marília;13.1;21;181;11.6;1;35;202;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 09 Marília', 13.1, 21, 181, 11.6, 1, 35, 202);"
29/11/2021;DRS 10 Piracicaba;6.26;8;160;5;0;17;221;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 10 Piracicaba', 6.26, 8, 160, 5, 0, 17, 221);"
29/11/2021;DRS 11 Presidente Prudente;21.97;15;78;19.23;5;53;170;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 11 Presidente Prudente', 21.97, 15, 78, 19.23, 5, 53, 170);"
29/11/2021;DRS 12 Registro;19.35;7;44;15.91;0;0;43;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 12 Registro', 19.35, 7, 44, 15.91, 0, 0, 43);"
29/11/2021;DRS 13 Ribeirão Preto;20.84;36;154;23.38;7;28;242;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 13 Ribeirão Preto', 20.84, 36, 154, 23.38, 7, 28, 242);"
29/11/2021;DRS 14 São João da Boa Vista;22.66;16;88;18.18;5;22;220;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 14 São João da Boa Vista', 22.66, 16, 88, 18.18, 5, 22, 220);"
29/11/2021;DRS 15 São José do Rio Preto;19.85;47;216;21.76;16;33;246;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 15 São José do Rio Preto', 19.85, 47, 216, 21.76, 16, 33, 246);"
29/11/2021;DRS 16 Sorocaba;25.28;58;216;26.85;11;41;424;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 16 Sorocaba', 25.28, 58, 216, 26.85, 11, 41, 424);"
29/11/2021;DRS 17 Taubaté;17.77;41;270;15.19;13;58;368;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'DRS 17 Taubaté', 17.77, 41, 270, 15.19, 13, 58, 368);"
29/11/2021;Estado de São Paulo;21.53;1049;4929;21.28;196;1226;7330;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-29', 'Estado de São Paulo', 21.53, 1049, 4929, 21.28, 196, 1226, 7330);"
30/11/2021;DRS 01 Grande São Paulo;26.99;606;2276;26.63;130;747;3089;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 01 Grande São Paulo', 26.99, 606, 2276, 26.63, 130, 747, 3089);"
30/11/2021;DRS 02 Araçatuba;6.66;11;106;10.38;3;5;214;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 02 Araçatuba', 6.66, 11, 106, 10.38, 3, 5, 214);"
30/11/2021;DRS 03 Araraquara;24.81;15;56;26.79;3;15;82;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 03 Araraquara', 24.81, 15, 56, 26.79, 3, 15, 82);"
30/11/2021;DRS 04 Baixada Santista;20.43;49;210;23.33;14;34;253;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 04 Baixada Santista', 20.43, 49, 210, 23.33, 14, 34, 253);"
30/11/2021;DRS 05 Barretos;6.79;4;61;6.56;3;1;137;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 05 Barretos', 6.79, 4, 61, 6.56, 3, 1, 137);"
30/11/2021;DRS 06 Bauru;9.69;16;179;8.94;11;33;457;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 06 Bauru', 9.69, 16, 179, 8.94, 11, 33, 457);"
30/11/2021;DRS 07 Campinas;17.02;94;535;17.57;32;153;769;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 07 Campinas', 17.02, 94, 535, 17.57, 32, 153, 769);"
30/11/2021;DRS 08 Franca;7.19;7;101;6.93;4;9;144;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 08 Franca', 7.19, 7, 101, 6.93, 4, 9, 144);"
30/11/2021;DRS 09 Marília;12.65;21;181;11.6;6;39;205;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 09 Marília', 12.65, 21, 181, 11.6, 6, 39, 205);"
30/11/2021;DRS 10 Piracicaba;5.55;4;159;2.52;33;16;199;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 10 Piracicaba', 5.55, 4, 159, 2.52, 33, 16, 199);"
30/11/2021;DRS 11 Presidente Prudente;21.97;16;79;20.25;3;56;174;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 11 Presidente Prudente', 21.97, 16, 79, 20.25, 3, 56, 174);"
30/11/2021;DRS 12 Registro;18.12;5;44;11.36;0;0;43;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 12 Registro', 18.12, 5, 44, 11.36, 0, 0, 43);"
30/11/2021;DRS 13 Ribeirão Preto;21.26;39;159;24.53;10;33;235;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 13 Ribeirão Preto', 21.26, 39, 159, 24.53, 10, 33, 235);"
30/11/2021;DRS 14 São João da Boa Vista;21.94;16;88;18.18;7;22;228;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 14 São João da Boa Vista', 21.94, 16, 88, 18.18, 7, 22, 228);"
30/11/2021;DRS 15 São José do Rio Preto;20.69;55;206;26.7;14;41;256;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 15 São José do Rio Preto', 20.69, 55, 206, 26.7, 14, 41, 256);"
30/11/2021;DRS 16 Sorocaba;25.15;54;213;25.35;15;51;390;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 16 Sorocaba', 25.15, 54, 213, 25.35, 15, 51, 390);"
30/11/2021;DRS 17 Taubaté;17.21;40;269;14.87;8;52;362;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'DRS 17 Taubaté', 17.21, 40, 269, 14.87, 8, 52, 362);"
30/11/2021;Estado de São Paulo;21.39;1052;4922;21.37;296;1307;7237;;;"INSERT INTO leitos_e_internacoes VALUES('2021-11-30', 'Estado de São Paulo', 21.39, 1052, 4922, 21.37, 296, 1307, 7237);"
01/12/2021;DRS 01 Grande São Paulo;26.94;611;2281;26.79;176;772;3090;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 01 Grande São Paulo', 26.94, 611, 2281, 26.79, 176, 772, 3090);"
01/12/2021;DRS 02 Araçatuba;6.8;7;106;6.6;0;3;214;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 02 Araçatuba', 6.8, 7, 106, 6.6, 0, 3, 214);"
01/12/2021;DRS 03 Araraquara;24.29;13;55;23.64;1;16;84;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 03 Araraquara', 24.29, 13, 55, 23.64, 1, 16, 84);"
01/12/2021;DRS 04 Baixada Santista;20.96;49;212;23.11;6;31;251;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 04 Baixada Santista', 20.96, 49, 212, 23.11, 6, 31, 251);"
01/12/2021;DRS 05 Barretos;6.48;2;51;3.92;1;1;113;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 05 Barretos', 6.48, 2, 51, 3.92, 1, 1, 113);"
01/12/2021;DRS 06 Bauru;9.53;17;179;9.5;13;31;457;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 06 Bauru', 9.53, 17, 179, 9.5, 13, 31, 457);"
01/12/2021;DRS 07 Campinas;17.3;104;554;18.77;27;136;789;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 07 Campinas', 17.3, 104, 554, 18.77, 27, 136, 789);"
01/12/2021;DRS 08 Franca;7.52;8;101;7.92;4;8;143;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 08 Franca', 7.52, 8, 101, 7.92, 4, 8, 143);"
01/12/2021;DRS 09 Marília;12.42;23;180;12.78;6;32;202;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 09 Marília', 12.42, 23, 180, 12.78, 6, 32, 202);"
01/12/2021;DRS 10 Piracicaba;5.39;6;155;3.87;7;16;192;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 10 Piracicaba', 5.39, 6, 155, 3.87, 7, 16, 192);"
01/12/2021;DRS 11 Presidente Prudente;22.22;19;80;23.75;7;43;159;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 11 Presidente Prudente', 22.22, 19, 80, 23.75, 7, 43, 159);"
01/12/2021;DRS 12 Registro;16.23;5;44;11.36;0;0;43;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 12 Registro', 16.23, 5, 44, 11.36, 0, 0, 43);"
01/12/2021;DRS 13 Ribeirão Preto;21.57;38;154;24.68;16;36;241;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 13 Ribeirão Preto', 21.57, 38, 154, 24.68, 16, 36, 241);"
01/12/2021;DRS 14 São João da Boa Vista;21.52;19;88;21.59;6;22;219;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 14 São João da Boa Vista', 21.52, 19, 88, 21.59, 6, 22, 219);"
01/12/2021;DRS 15 São José do Rio Preto;21.09;46;206;22.33;18;41;257;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 15 São José do Rio Preto', 21.09, 46, 206, 22.33, 18, 41, 257);"
01/12/2021;DRS 16 Sorocaba;25.28;56;213;26.29;18;52;400;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 16 Sorocaba', 25.28, 56, 213, 26.29, 18, 52, 400);"
01/12/2021;DRS 17 Taubaté;16.39;39;273;14.29;16;56;361;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'DRS 17 Taubaté', 16.39, 39, 273, 14.29, 16, 56, 361);"
01/12/2021;Estado de São Paulo;21.34;1062;4932;21.53;322;1296;7215;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-1', 'Estado de São Paulo', 21.34, 1062, 4932, 21.53, 322, 1296, 7215);"
02/12/2021;DRS 01 Grande São Paulo;26.7;596;2268;26.28;171;786;3091;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 01 Grande São Paulo', 26.7, 596, 2268, 26.28, 171, 786, 3091);"
02/12/2021;DRS 02 Araçatuba;7.47;9;105;8.57;1;1;214;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 02 Araçatuba', 7.47, 9, 105, 8.57, 1, 1, 214);"
02/12/2021;DRS 03 Araraquara;24.61;14;56;25;2;12;83;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 03 Araraquara', 24.61, 14, 56, 25, 2, 12, 83);"
02/12/2021;DRS 04 Baixada Santista;21.31;42;209;20.1;5;33;251;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 04 Baixada Santista', 21.31, 42, 209, 20.1, 5, 33, 251);"
02/12/2021;DRS 05 Barretos;6.38;4;36;11.11;3;1;113;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 05 Barretos', 6.38, 4, 36, 11.11, 3, 1, 113);"
02/12/2021;DRS 06 Bauru;9.04;13;170;7.65;6;22;422;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 06 Bauru', 9.04, 13, 170, 7.65, 6, 22, 422);"
02/12/2021;DRS 07 Campinas;17.47;98;523;18.74;51;157;772;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 07 Campinas', 17.47, 98, 523, 18.74, 51, 157, 772);"
02/12/2021;DRS 08 Franca;7.77;8;91;8.79;3;12;143;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 08 Franca', 7.77, 8, 91, 8.79, 3, 12, 143);"
02/12/2021;DRS 09 Marília;12.34;22;181;12.15;3;31;202;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 09 Marília', 12.34, 22, 181, 12.15, 3, 31, 202);"
02/12/2021;DRS 10 Piracicaba;5.18;4;129;3.1;4;14;163;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 10 Piracicaba', 5.18, 4, 129, 3.1, 4, 14, 163);"
02/12/2021;DRS 11 Presidente Prudente;23.02;22;72;30.56;8;44;161;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 11 Presidente Prudente', 23.02, 22, 72, 30.56, 8, 44, 161);"
02/12/2021;DRS 12 Registro;14.93;5;44;11.36;0;0;43;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 12 Registro', 14.93, 5, 44, 11.36, 0, 0, 43);"
02/12/2021;DRS 13 Ribeirão Preto;21.79;35;154;22.73;4;25;236;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 13 Ribeirão Preto', 21.79, 35, 154, 22.73, 4, 25, 236);"
02/12/2021;DRS 14 São João da Boa Vista;20.78;17;88;19.32;0;18;219;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 14 São João da Boa Vista', 20.78, 17, 88, 19.32, 0, 18, 219);"
02/12/2021;DRS 15 São José do Rio Preto;21.43;41;187;21.93;16;39;228;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 15 São José do Rio Preto', 21.43, 41, 187, 21.93, 16, 39, 228);"
02/12/2021;DRS 16 Sorocaba;25.71;55;204;26.96;9;44;399;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 16 Sorocaba', 25.71, 55, 204, 26.96, 9, 44, 399);"
02/12/2021;DRS 17 Taubaté;16.43;48;258;18.6;16;56;339;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'DRS 17 Taubaté', 16.43, 48, 258, 18.6, 16, 56, 339);"
02/12/2021;Estado de São Paulo;21.3;1033;4775;21.63;302;1295;7079;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-2', 'Estado de São Paulo', 21.3, 1033, 4775, 21.63, 302, 1295, 7079);"
03/12/2021;DRS 01 Grande São Paulo;26.63;610;2249;27.12;157;729;3041;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 01 Grande São Paulo', 26.63, 610, 2249, 27.12, 157, 729, 3041);"
03/12/2021;DRS 02 Araçatuba;8.14;10;105;9.52;2;3;215;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 02 Araçatuba', 8.14, 10, 105, 9.52, 2, 3, 215);"
03/12/2021;DRS 03 Araraquara;24.42;12;55;21.82;3;7;81;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 03 Araraquara', 24.42, 12, 55, 21.82, 3, 7, 81);"
03/12/2021;DRS 04 Baixada Santista;21.94;40;179;22.35;5;32;214;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 04 Baixada Santista', 21.94, 40, 179, 22.35, 5, 32, 214);"
03/12/2021;DRS 05 Barretos;6.81;4;36;11.11;1;1;113;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 05 Barretos', 6.81, 4, 36, 11.11, 1, 1, 113);"
03/12/2021;DRS 06 Bauru;8.82;16;172;9.3;13;25;444;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 06 Bauru', 8.82, 16, 172, 9.3, 13, 25, 444);"
03/12/2021;DRS 07 Campinas;17.76;96;516;18.6;37;146;762;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 07 Campinas', 17.76, 96, 516, 18.6, 37, 146, 762);"
03/12/2021;DRS 08 Franca;8.06;8;76;10.53;0;9;139;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 08 Franca', 8.06, 8, 76, 10.53, 0, 9, 139);"
03/12/2021;DRS 09 Marília;12.46;22;169;13.02;8;26;194;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 09 Marília', 12.46, 22, 169, 13.02, 8, 26, 194);"
03/12/2021;DRS 10 Piracicaba;5.14;6;129;4.65;6;14;151;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 10 Piracicaba', 5.14, 6, 129, 4.65, 6, 14, 151);"
03/12/2021;DRS 11 Presidente Prudente;24.57;24;68;35.29;7;42;165;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 11 Presidente Prudente', 24.57, 24, 68, 35.29, 7, 42, 165);"
03/12/2021;DRS 12 Registro;13.95;5;44;11.36;1;0;43;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 12 Registro', 13.95, 5, 44, 11.36, 1, 0, 43);"
03/12/2021;DRS 13 Ribeirão Preto;22.7;33;126;26.19;8;23;222;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 13 Ribeirão Preto', 22.7, 33, 126, 26.19, 8, 23, 222);"
03/12/2021;DRS 14 São João da Boa Vista;19.78;16;88;18.18;4;17;220;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 14 São João da Boa Vista', 19.78, 16, 88, 18.18, 4, 17, 220);"
03/12/2021;DRS 15 São José do Rio Preto;22.12;43;187;22.99;25;47;230;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 15 São José do Rio Preto', 22.12, 43, 187, 22.99, 25, 47, 230);"
03/12/2021;DRS 16 Sorocaba;26.08;53;203;26.11;15;44;389;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 16 Sorocaba', 26.08, 53, 203, 26.11, 15, 44, 389);"
03/12/2021;DRS 17 Taubaté;16.51;48;253;18.97;26;51;335;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'DRS 17 Taubaté', 16.51, 48, 253, 18.97, 26, 51, 335);"
03/12/2021;Estado de São Paulo;21.46;1046;4655;22.47;318;1216;6958;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-3', 'Estado de São Paulo', 21.46, 1046, 4655, 22.47, 318, 1216, 6958);"
04/12/2021;DRS 01 Grande São Paulo;26.61;564;2166;26.04;134;696;2943;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-4', 'DRS 01 Grande São Paulo', 26.61, 564, 2166, 26.04, 134, 696, 2943);"
04/12/2021;DRS 02 Araçatuba;8.41;8;106;7.55;0;2;236;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-4', 'DRS 02 Araçatuba', 8.41, 8, 106, 7.55, 0, 2, 236);"
04/12/2021;DRS 03 Araraquara;25.25;18;58;31.03;8;8;82;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-4', 'DRS 03 Araraquara', 25.25, 18, 58, 31.03, 8, 8, 82);"
04/12/2021;DRS 04 Baixada Santista;22.06;40;181;22.1;12;35;216;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-4', 'DRS 04 Baixada Santista', 22.06, 40, 181, 22.1, 12, 35, 216);"
04/12/2021;DRS 05 Barretos;7.62;4;35;11.43;2;1;121;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-4', 'DRS 05 Barretos', 7.62, 4, 35, 11.43, 2, 1, 121);"
04/12/2021;DRS 06 Bauru;8.6;12;163;7.36;12;27;439;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-4', 'DRS 06 Bauru', 8.6, 12, 163, 7.36, 12, 27, 439);"
04/12/2021;DRS 07 Campinas;17.87;87;517;16.83;20;141;752;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-4', 'DRS 07 Campinas', 17.87, 87, 517, 16.83, 20, 141, 752);"
04/12/2021;DRS 08 Franca;8.5;9;76;11.84;2;9;137;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-4', 'DRS 08 Franca', 8.5, 9, 76, 11.84, 2, 9, 137);"
04/12/2021;DRS 09 Marília;12.13;18;169;10.65;6;27;194;;;"INSERT INTO leitos_e_internacoes VALUES('2021-12-4', 'DRS 09 Marília', 12.13, 18, 169, 10.65, 6, 27, 194);"
